pacote,versao,local_lockfile,tipo,marcado_dev,opcional,candidato_windows_x64,script_instalacao_declarado,os_declarado,cpu_declarada,node_engines,origem_url,host_origem,integridade_algoritmo,categoria_avaliacao,pontos_para_revisao,cadeia_exemplo,situacao_nexus
gopd,1.2.0,node_modules/gopd,transitiva,true,false,true,false,,,>= 0.4,https://registry.npmjs.org/gopd/-/gopd-1.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > qs@6.16.0 > side-channel@1.1.1 > side-channel-map@1.0.1 > get-intrinsic@1.3.0 > gopd@1.2.0,NAO_VERIFICADA
graceful-fs,4.2.11,node_modules/graceful-fs,transitiva,true,false,true,false,,,,https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > watchpack@2.5.1 > graceful-fs@4.2.11,NAO_VERIFICADA
has-symbols,1.1.0,node_modules/has-symbols,transitiva,true,false,true,false,,,>= 0.4,https://registry.npmjs.org/has-symbols/-/has-symbols-1.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > qs@6.16.0 > side-channel@1.1.1 > side-channel-map@1.0.1 > get-intrinsic@1.3.0 > has-symbols@1.1.0,NAO_VERIFICADA
hasown,2.0.4,node_modules/hasown,transitiva,true,false,true,false,,,>= 0.4,https://registry.npmjs.org/hasown/-/hasown-2.0.4.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > qs@6.16.0 > side-channel@1.1.1 > side-channel-map@1.0.1 > get-intrinsic@1.3.0 > hasown@2.0.4,NAO_VERIFICADA
hono,4.13.7,node_modules/hono,transitiva,true,false,true,false,,,>=16.9.0,https://registry.npmjs.org/hono/-/hono-4.13.7.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > hono@4.13.7,NAO_VERIFICADA
hosted-git-info,9.0.3,node_modules/hosted-git-info,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/hosted-git-info/-/hosted-git-info-9.0.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > npm-package-arg@13.0.2 > hosted-git-info@9.0.3,NAO_VERIFICADA
htmlparser2,10.1.0,node_modules/htmlparser2,transitiva,true,false,true,false,,,,https://registry.npmjs.org/htmlparser2/-/htmlparser2-10.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > beasties@0.4.1 > htmlparser2@10.1.0,NAO_VERIFICADA
http-cache-semantics,4.2.0,node_modules/http-cache-semantics,transitiva,true,false,true,false,,,,https://registry.npmjs.org/http-cache-semantics/-/http-cache-semantics-4.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > make-fetch-happen@15.0.6 > http-cache-semantics@4.2.0,NAO_VERIFICADA
http-errors,2.0.1,node_modules/http-errors,transitiva,true,false,true,false,,,>= 0.8,https://registry.npmjs.org/http-errors/-/http-errors-2.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > http-errors@2.0.1,NAO_VERIFICADA
http-proxy-agent,7.0.2,node_modules/http-proxy-agent,transitiva,true,false,true,false,,,>= 14,https://registry.npmjs.org/http-proxy-agent/-/http-proxy-agent-7.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > make-fetch-happen@15.0.6 > @npmcli/agent@4.0.2 > http-proxy-agent@7.0.2,NAO_VERIFICADA
https-proxy-agent,7.0.6,node_modules/https-proxy-agent,transitiva,true,false,true,false,,,>= 14,https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-7.0.6.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > https-proxy-agent@7.0.6,NAO_VERIFICADA
iconv-lite,0.7.3,node_modules/iconv-lite,transitiva,true,false,true,false,,,>=0.10.0,https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.7.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > raw-body@3.0.2 > iconv-lite@0.7.3,NAO_VERIFICADA
ignore-walk,8.0.0,node_modules/ignore-walk,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/ignore-walk/-/ignore-walk-8.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-packlist@10.0.4 > ignore-walk@8.0.0,NAO_VERIFICADA
immutable,5.1.9,node_modules/immutable,transitiva,true,false,true,false,,,,https://registry.npmjs.org/immutable/-/immutable-5.1.9.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > sass@1.97.3 > immutable@5.1.9,NAO_VERIFICADA
inherits,2.0.4,node_modules/inherits,transitiva,true,false,true,false,,,,https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > http-errors@2.0.1 > inherits@2.0.4,NAO_VERIFICADA
ini,6.0.0,node_modules/ini,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/ini/-/ini-6.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > ini@6.0.0,NAO_VERIFICADA
ip-address,10.7.0,node_modules/ip-address,transitiva,true,false,true,false,,,>= 12,https://registry.npmjs.org/ip-address/-/ip-address-10.7.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express-rate-limit@8.7.0 > ip-address@10.7.0,NAO_VERIFICADA
ipaddr.js,1.9.1,node_modules/ipaddr.js,transitiva,true,false,true,false,,,>= 0.10,https://registry.npmjs.org/ipaddr.js/-/ipaddr.js-1.9.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > proxy-addr@2.0.7 > ipaddr.js@1.9.1,NAO_VERIFICADA
is-extglob,2.1.1,node_modules/is-extglob,transitiva,true,true,true,false,,,>=0.10.0,https://registry.npmjs.org/is-extglob/-/is-extglob-2.1.1.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > sass@1.97.3 > @parcel/watcher@2.6.0 > is-glob@4.0.3 > is-extglob@2.1.1,NAO_VERIFICADA
is-fullwidth-code-point,3.0.0,node_modules/wrap-ansi/node_modules/is-fullwidth-code-point,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > wrap-ansi@6.2.0 > string-width@4.2.3 > is-fullwidth-code-point@3.0.0,NAO_VERIFICADA
is-fullwidth-code-point,5.1.0,node_modules/is-fullwidth-code-point,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-5.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > cli-truncate@5.2.0 > slice-ansi@8.0.0 > is-fullwidth-code-point@5.1.0,NAO_VERIFICADA
is-glob,4.0.3,node_modules/is-glob,transitiva,true,true,true,false,,,>=0.10.0,https://registry.npmjs.org/is-glob/-/is-glob-4.0.3.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > sass@1.97.3 > @parcel/watcher@2.6.0 > is-glob@4.0.3,NAO_VERIFICADA
is-interactive,2.0.0,node_modules/is-interactive,transitiva,true,false,true,false,,,>=12,https://registry.npmjs.org/is-interactive/-/is-interactive-2.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/schematics@21.2.21 > ora@9.3.0 > is-interactive@2.0.0,NAO_VERIFICADA
is-promise,4.0.0,node_modules/is-promise,transitiva,true,false,true,false,,,,https://registry.npmjs.org/is-promise/-/is-promise-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > router@2.2.0 > is-promise@4.0.0,NAO_VERIFICADA
is-unicode-supported,2.1.0,node_modules/is-unicode-supported,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/is-unicode-supported/-/is-unicode-supported-2.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/schematics@21.2.21 > ora@9.3.0 > is-unicode-supported@2.1.0,NAO_VERIFICADA
isexe,2.0.0,node_modules/isexe,transitiva,true,false,true,false,,,,https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > cross-spawn@7.0.6 > which@2.0.2 > isexe@2.0.0,NAO_VERIFICADA
isexe,4.0.0,node_modules/@npmcli/git/node_modules/isexe,transitiva,true,false,true,false,,,>=20,https://registry.npmjs.org/isexe/-/isexe-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/git@7.0.2 > which@6.0.1 > isexe@4.0.0,NAO_VERIFICADA
isexe,4.0.0,node_modules/@npmcli/promise-spawn/node_modules/isexe,transitiva,true,false,true,false,,,>=20,https://registry.npmjs.org/isexe/-/isexe-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/promise-spawn@9.0.1 > which@6.0.1 > isexe@4.0.0,NAO_VERIFICADA
isexe,4.0.0,node_modules/node-gyp/node_modules/isexe,transitiva,true,false,true,false,,,>=20,https://registry.npmjs.org/isexe/-/isexe-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/run-script@10.0.4 > node-gyp@12.4.0 > which@6.0.1 > isexe@4.0.0,NAO_VERIFICADA
istanbul-lib-coverage,3.2.2,node_modules/istanbul-lib-coverage,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/istanbul-lib-coverage/-/istanbul-lib-coverage-3.2.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > istanbul-lib-instrument@6.0.3 > istanbul-lib-coverage@3.2.2,NAO_VERIFICADA
istanbul-lib-instrument,6.0.3,node_modules/istanbul-lib-instrument,transitiva,true,false,true,false,,,>=10,https://registry.npmjs.org/istanbul-lib-instrument/-/istanbul-lib-instrument-6.0.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > istanbul-lib-instrument@6.0.3,NAO_VERIFICADA
jose,6.2.12,node_modules/jose,transitiva,true,false,true,false,,,,https://registry.npmjs.org/jose/-/jose-6.2.12.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > jose@6.2.12,NAO_VERIFICADA
js-tokens,4.0.0,node_modules/js-tokens,transitiva,true,false,true,false,,,,https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @babel/core@7.29.7 > @babel/code-frame@7.29.7 > js-tokens@4.0.0,NAO_VERIFICADA
jsesc,3.1.0,node_modules/jsesc,transitiva,true,false,true,false,,,>=6,https://registry.npmjs.org/jsesc/-/jsesc-3.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @babel/core@7.29.7 > @babel/generator@7.29.8 > jsesc@3.1.0,NAO_VERIFICADA
json-parse-even-better-errors,5.0.0,node_modules/json-parse-even-better-errors,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/json-parse-even-better-errors/-/json-parse-even-better-errors-5.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/package-json@7.0.5 > json-parse-even-better-errors@5.0.0,NAO_VERIFICADA
json-schema-traverse,1.0.0,node_modules/json-schema-traverse,transitiva,true,false,true,false,,,,https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/core@21.2.21 > ajv@8.18.0 > json-schema-traverse@1.0.0,NAO_VERIFICADA
json-schema-typed,8.0.2,node_modules/json-schema-typed,transitiva,true,false,true,false,,,,https://registry.npmjs.org/json-schema-typed/-/json-schema-typed-8.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > json-schema-typed@8.0.2,NAO_VERIFICADA
json5,2.2.3,node_modules/json5,transitiva,true,false,true,false,,,>=6,https://registry.npmjs.org/json5/-/json5-2.2.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @babel/core@7.29.7 > json5@2.2.3,NAO_VERIFICADA
jsonc-parser,3.3.1,node_modules/jsonc-parser,transitiva,true,false,true,false,,,,https://registry.npmjs.org/jsonc-parser/-/jsonc-parser-3.3.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > jsonc-parser@3.3.1,NAO_VERIFICADA
jsonparse,1.3.1,node_modules/jsonparse,transitiva,true,false,true,false,,,['node >= 0.2.0'],https://registry.npmjs.org/jsonparse/-/jsonparse-1.3.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > jsonparse@1.3.1,NAO_VERIFICADA
listr2,9.0.5,node_modules/listr2,transitiva,true,false,true,false,,,>=20.0.0,https://registry.npmjs.org/listr2/-/listr2-9.0.5.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > listr2@9.0.5,NAO_VERIFICADA
lmdb,3.5.1,node_modules/lmdb,transitiva,true,true,true,true,,,,https://registry.npmjs.org/lmdb/-/lmdb-3.5.1.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"script de instalação declarado: requer avaliação | opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > lmdb@3.5.1,NAO_VERIFICADA
log-symbols,7.0.1,node_modules/log-symbols,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/log-symbols/-/log-symbols-7.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/schematics@21.2.21 > ora@9.3.0 > log-symbols@7.0.1,NAO_VERIFICADA
log-update,6.1.0,node_modules/log-update,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/log-update/-/log-update-6.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > listr2@9.0.5 > log-update@6.1.0,NAO_VERIFICADA
lru-cache,11.5.2,node_modules/@npmcli/agent/node_modules/lru-cache,transitiva,true,false,true,false,,,20 || >=22,https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > make-fetch-happen@15.0.6 > @npmcli/agent@4.0.2 > lru-cache@11.5.2,NAO_VERIFICADA
lru-cache,11.5.2,node_modules/@npmcli/git/node_modules/lru-cache,transitiva,true,false,true,false,,,20 || >=22,https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/git@7.0.2 > lru-cache@11.5.2,NAO_VERIFICADA
lru-cache,11.5.2,node_modules/cacache/node_modules/lru-cache,transitiva,true,false,true,false,,,20 || >=22,https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > cacache@20.0.4 > lru-cache@11.5.2,NAO_VERIFICADA
lru-cache,11.5.2,node_modules/hosted-git-info/node_modules/lru-cache,transitiva,true,false,true,false,,,20 || >=22,https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > npm-package-arg@13.0.2 > hosted-git-info@9.0.3 > lru-cache@11.5.2,NAO_VERIFICADA
lru-cache,11.5.2,node_modules/path-scurry/node_modules/lru-cache,transitiva,true,false,true,false,,,20 || >=22,https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/package-json@7.0.5 > glob@13.0.6 > path-scurry@2.0.2 > lru-cache@11.5.2,NAO_VERIFICADA
lru-cache,5.1.1,node_modules/lru-cache,transitiva,true,false,true,false,,,,https://registry.npmjs.org/lru-cache/-/lru-cache-5.1.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @babel/core@7.29.7 > @babel/helper-compilation-targets@7.29.7 > lru-cache@5.1.1,NAO_VERIFICADA
magic-string,0.30.21,node_modules/magic-string,transitiva,true,false,true,false,,,,https://registry.npmjs.org/magic-string/-/magic-string-0.30.21.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > magic-string@0.30.21,NAO_VERIFICADA
make-fetch-happen,15.0.6,node_modules/make-fetch-happen,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/make-fetch-happen/-/make-fetch-happen-15.0.6.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > make-fetch-happen@15.0.6,NAO_VERIFICADA
math-intrinsics,1.1.0,node_modules/math-intrinsics,transitiva,true,false,true,false,,,>= 0.4,https://registry.npmjs.org/math-intrinsics/-/math-intrinsics-1.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > qs@6.16.0 > side-channel@1.1.1 > side-channel-map@1.0.1 > get-intrinsic@1.3.0 > math-intrinsics@1.1.0,NAO_VERIFICADA
